IdMin,IdMax,Index,TableOffset,Text 
830000,830000,830000,399660,"Remove key binding"
910000,910005,910000,399698,"Please check your settings.  One or more keys are bound to more than one function."
910000,910005,910001,399864,"There are one or more bindings that have not been set."
910000,910005,910002,399974,"Leave menu without saving settings?"
910000,910005,910003,400046,"One or more keys are bound to more than one function. Leave menu without saving settings?"
910000,910005,910004,400226,"Double clicking disabled. You cannot perform actions bound to double clicks."
910000,910005,910005,400380,"This key binding cannot be removed."
920000,920005,920000,400452,"Settings have been changed. Reverting to old settings in <?remainingSec?>s. Keep current settings?"
920000,920005,920001,400650,"Keep current settings?"
920000,920005,920002,400696,"Some settings will only be applied after returning to the title menu."
920000,920005,920003,400836,"This setting will be applied after restarting the game."
920000,920005,920004,400948,"Settings have been changed. Reverting to old settings in <?remainingSec?>s. Keep current settings?"
920000,920005,920005,401146,"Some settings will only be applied after returning to the title menu."
